,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Apobec1,0.00800484136891991,11.5546504874182,0.023,0,1
Aarsd1,0.00800484136891991,11.2949038434949,0.023,0,1
Zmat4,0.00800484136891991,11.2835737943775,0.023,0,1
Eno2,0.00805436071739862,-2.37396290914917,0.023,0.095,1
Fbxw8,0.00805688903091145,-0.674183284164739,0.023,0.099,1
Chgb,0.00808539859806009,-2.18733552898818,0.008,0.069,1
Hars,0.00810034269252617,-1.19512771128056,0.023,0.099,1
Mrpl21,0.00810556541538604,-0.336478252442077,0.085,0.201,1
Zc3h4,0.00813812688787524,-2.13008913007507,0.008,0.069,1
Cebpz,0.00814400603124499,-1.003189737114,0.023,0.099,1
Edn3,0.00815443977163236,-1.26579757633273,0.062,0.158,1
Emc4,0.00816930042643634,-0.373506887029128,0.108,0.237,1
Mien1,0.00817565118485322,-0.330735323599549,0.185,0.349,1
Fam57a,0.0081911627546443,-2.08119293794656,0.008,0.069,1
Rbx1,0.00821319825740304,-0.291074080417614,0.523,0.753,1
Terf1,0.00821447850765598,-0.823130653636277,0.046,0.138,1
P3h4,0.0082445077348384,-1.66890399170101,0.008,0.069,1
Ciapin1,0.00829247045278939,-0.38795542038097,0.1,0.224,1
Pbdc1,0.00831538493868566,-0.952471761767811,0.038,0.125,1
Esd,0.00837636244745296,-0.371397674884916,0.208,0.382,1
Dnajb14,0.00840611689412342,-0.971608092956778,0.054,0.148,1
Syt11,0.00843195912918087,2.06614272401454,0.154,0.079,1
Sema3c,0.00843543316806261,0.86916929116188,0.538,0.543,1
Stx1a,0.00844270429115207,-0.961455085462992,0.031,0.112,1
Vcl,0.00847303618608097,1.16870326044046,0.331,0.26,1
Tgoln1,0.00850102784158196,1.42280200315385,0.308,0.243,1
Cdk6,0.00851684725481577,-0.962552275756842,0.054,0.148,1
Ddc,0.00852968133351305,-0.702712645629136,0.054,0.151,1
Hmgb2,0.00855616443592393,-0.310894319536798,0.177,0.342,1
Rce1,0.00858693882839988,-1.7363198308353,0.031,0.109,1
Cops7a,0.00858906690333506,-0.439977108129816,0.069,0.174,1
1810058I24Rik,0.00861551056193632,-0.521056193059239,0.246,0.421,1
Sdccag3,0.008672040973138,-0.587053491251429,0.085,0.197,1
Meaf6,0.00867803845336047,-0.785547896824718,0.038,0.125,1
Tpr,0.0086968030279143,-0.360831165347347,0.077,0.188,1
Cdkn1c,0.00877711209029365,-0.95950644100933,0.177,0.303,1
Rpl34,0.00880173103561468,0.30172724842012,0.977,0.99,1
M6pr,0.00885514599930411,-0.460595680529404,0.169,0.322,1
Ctsc,0.00885685776537781,-0.916866530004112,0.054,0.148,1
Taz,0.00885685776537781,-0.812974848398885,0.054,0.148,1
Prkx,0.00886236125494468,-2.204716986767,0.015,0.082,1
Prickle2,0.00886236125494468,-2.17220777616252,0.015,0.082,1
Cyb5a,0.00888025155226525,-0.273394129224932,0.323,0.549,1
Ccdc58,0.00888126726537164,-1.92124293529628,0.023,0.095,1
Evi5,0.00888885794598033,-0.350808781434467,0.2,0.368,1
Eif2s3y,0.00890958254285997,-0.339081162439633,0.046,0.138,1
Id3,0.0089244651731423,-0.271703024422658,0.762,0.901,1
Sipa1l2,0.00893994494523895,-0.309843130294426,0.085,0.197,1
Ylpm1,0.00894631299807799,-0.67274519940514,0.085,0.194,1
Camk1,0.00894643874832288,-0.410651269551762,0.123,0.257,1
Dynlrb1,0.00896258625189211,-0.30269247918502,0.331,0.546,1
Rpp14,0.00898694041797535,-1.50502962449498,0.031,0.109,1
Nkd1,0.00902262428189824,-0.401732735414253,0.223,0.388,1
Rbm18,0.00903209306123542,-0.691789248115056,0.085,0.194,1
Apoa1bp,0.00904205122553089,-0.244898605260161,0.077,0.188,1
2310011J03Rik,0.00906863254497321,-0.274453774549003,0.123,0.257,1
Commd2,0.00907360584808386,-0.387889476611525,0.1,0.22,1
Casp7,0.00907474768391814,-1.27851054156569,0.038,0.122,1
Siah1a,0.00907724032104856,-0.26256284652595,0.077,0.188,1
Anapc11,0.00907912233504853,-0.224384815361729,0.246,0.454,1
Dars,0.00912053475476269,-1.04389782472334,0.046,0.135,1
Cyth3,0.00913383218474957,-0.531030766405364,0.1,0.217,1
Zcchc11,0.00917495624353682,-0.823184418946823,0.069,0.171,1
Sh3gl1,0.00918039329171081,-0.557959106428436,0.085,0.197,1
Camkv,0.00922279413583239,-1.35581914531234,0.023,0.095,1
Plcg1,0.00923158606299702,-0.622108944985951,0.108,0.227,1
Cers5,0.00923367972589486,-0.497478784304362,0.1,0.217,1
Qdpr,0.00926304870341402,-0.454252112757322,0.077,0.181,1
Armc10,0.00928568163280044,-1.59400958001758,0.015,0.082,1
Ext2,0.00933686407860408,-0.56025083103259,0.108,0.23,1
Ctnna1,0.00935150821260857,-0.293497233964189,0.3,0.51,1
Sncb,0.0093563684399305,-1.43064450837336,0.031,0.109,1
Ndufb2,0.00939172583537923,-0.378140739330997,0.377,0.589,1
Pdzd2,0.00942431032325679,-0.400678097911264,0.131,0.266,1
Eif3m,0.00942584866475249,-0.454735490597586,0.115,0.24,1
Atg3,0.00943744723049281,-0.616871015303825,0.069,0.171,1
Trmt6,0.00944902053860273,-1.55175418691807,0.015,0.082,1
Pnrc2,0.00948124865147315,-0.330520441555994,0.185,0.349,1
Utp11l,0.00948630209769692,-0.20992469787668,0.092,0.211,1
Ndufa10,0.00948785878968728,-0.517995766993169,0.185,0.339,1
Lrrfip2,0.00951600274867441,-1.1199519266371,0.038,0.122,1
Fbxo9,0.00953608356707837,-0.470589443285456,0.077,0.184,1
Bloc1s4,0.00957198816093647,-0.376387996573782,0.069,0.174,1
Rap2b,0.00957599384999526,-1.40147447974927,0.023,0.095,1
N4bp2l2,0.00958035036061321,-0.355381813374761,0.115,0.247,1
Dpy30,0.00959743146049415,-0.248506922016788,0.2,0.372,1
Fopnl,0.0096104788577486,-0.53931360464578,0.077,0.184,1
Trip6,0.00961491729398227,-1.35878856749433,0.015,0.082,1
Rhod,0.00961491729398227,-1.32577418019008,0.015,0.082,1
Mrps6,0.00961491729398227,-1.15306810697762,0.015,0.082,1
Prpf39,0.00962742345946038,-1.35299141870191,0.023,0.095,1
Cnot2,0.00964692809563101,-0.800656948158742,0.062,0.158,1
Gtpbp2,0.00967079049285198,-1.18290315388861,0.015,0.082,1
St3gal5,0.00967124584652566,-0.711625464261191,0.046,0.135,1
Thoc1,0.0096790991760458,-1.34951549036737,0.023,0.095,1
Lman1,0.00970839114075624,-0.701170460949045,0.085,0.194,1
Fbxl20,0.00972695294227513,-1.26592904496252,0.015,0.082,1
Pdlim7,0.00973189656093247,-0.373542803915338,0.077,0.188,1
Dnajc30,0.00973956713213204,-0.493520288566367,0.054,0.148,1
Ppp2r5b,0.00978319293828846,-1.31788795041289,0.023,0.095,1
Plpp6,0.00978533454508215,-0.379663882251796,0.1,0.22,1
Pias1,0.00983561299556315,-1.22117147500388,0.023,0.095,1
Tspan7,0.00983778232325882,1.9520048628013,0.215,0.138,1
Grcc10,0.00986322890239873,-0.363142846283168,0.238,0.424,1
Mpv17,0.0098818782593563,-0.384473917344509,0.069,0.174,1
Slc39a1,0.00988297132806764,-0.514833954555698,0.1,0.214,1
Fh1,0.00988828318320208,-1.25878075944718,0.023,0.095,1
Klf13,0.00991618431110623,-0.554136627974316,0.269,0.438,1
Map1lc3a,0.00993909695086872,-0.306372628166121,0.454,0.688,1
Eng,0.00994075157949439,-0.362614426966177,0.508,0.711,1
Mbd1,0.00994119125746617,-1.42560348704467,0.023,0.095,1
Ddx1,0.00997628147134717,-0.961137607224907,0.038,0.122,1
Ndrg1,0.00998150758165952,1.3129635541454,0.362,0.306,1
Luzp2,0.00999158446344493,2.7739676827262,0.062,0.016,1
Rnf126,0.00999437800705824,-1.17178570742292,0.023,0.095,1
Fbxo6,0.0100057057343871,-0.538264588712431,0.062,0.161,1
Tnfrsf12a,0.0100246935817977,-0.826605969081109,0.046,0.135,1
Zfp637,0.0100246935817977,-0.799813758542586,0.046,0.135,1
Cnot1,0.0100364317832458,-0.343211387109427,0.054,0.148,1
Ccdc167,0.0100478046798255,-1.1340796723406,0.023,0.095,1
Selo,0.0100880059101787,-10.9296153616792,0,0.049,1
Emp1,0.0100880333899155,-11.6911467512836,0,0.049,1
Adap1,0.0100880333899155,-11.3716339077955,0,0.049,1
Prox1os,0.0100880333899155,-10.953489355848,0,0.049,1
Lingo1,0.0100880333899155,-10.93970359513,0,0.049,1
Slc16a6,0.0100880333899155,-10.9259651296162,0,0.049,1
Tex2,0.0100880333899155,-10.8697233912822,0,0.049,1
Pum3,0.0100880333899155,-10.821770297609,0,0.049,1
Slf1,0.0100880333899155,-10.7412504566869,0,0.049,1
Cpsf4,0.0100880333899155,-10.678966697619,0,0.049,1
Dpp3,0.0100880333899155,-10.6679383177413,0,0.049,1
Parp11,0.0100880333899155,-10.6169095706768,0,0.049,1
Ctsw,0.0100880333899155,-10.4175367010182,0,0.049,1
Fzd4,0.0101000689039056,-1.02479919590643,0.062,0.155,1
Neurod2,0.0101202820297499,-3.22516439742261,0.008,0.066,1
0610010F05Rik,0.0101202820297499,-2.92863677098504,0.008,0.066,1
1110001J03Rik,0.01012230035359,-0.316385818301461,0.108,0.234,1
St6galnac3,0.0101243881494548,1.42930167196687,0.223,0.141,1
Hes6,0.0101361432736956,-1.19749045518186,0.031,0.109,1
Rassf1,0.0101588216570765,-0.538914724163742,0.123,0.25,1
1700097N02Rik,0.0101658770300005,-0.777826039895175,0.038,0.122,1
Zfand1,0.0101824722474868,-1.19534662765354,0.023,0.095,1
Mpdu1,0.0102096140265137,-0.910549809047513,0.023,0.095,1
Smarcad1,0.010209663216212,-0.554998862363857,0.054,0.148,1
Polr2d,0.010209663216212,-0.454588176029249,0.054,0.148,1
Asf1a,0.0102158394553232,-1.13886253677366,0.046,0.132,1
Snrnp48,0.0102375747349254,-0.582705799599776,0.031,0.109,1
Herpud1,0.0102813866422115,-0.578231009449256,0.092,0.207,1
Pgm1,0.0102886165868704,-1.27594255772817,0.031,0.109,1
Kti12,0.0103101720897777,-0.642861052300568,0.038,0.122,1
Pcolce,0.0103190314585544,-2.75175592936121,0.008,0.066,1
Gemin2,0.0103190314585544,-2.64255420151341,0.008,0.066,1
Eif1ax,0.0103397627510721,-0.402750354640547,0.185,0.342,1
Maged2,0.0103399087372597,-0.809141184963234,0.031,0.109,1
Cinp,0.0103737390128963,-0.839613402695659,0.023,0.095,1
Pck2,0.0103860490477663,-2.59175198248825,0.008,0.066,1
Prr5,0.0103860490477663,-2.37123981909229,0.008,0.066,1
Tcta,0.01039141631544,-0.865412015163932,0.031,0.109,1
Rabepk,0.0104534536640216,-2.54209544395171,0.008,0.066,1
Sag,0.0104534536640216,-2.34642233446175,0.008,0.066,1
Trmt10c,0.0104951168951774,-0.954466533501204,0.031,0.109,1
Dxo,0.0105212472001131,-2.24022153799118,0.008,0.066,1
Bloc1s5,0.0105212472001131,-2.15919962426972,0.008,0.066,1
Tank,0.0105212472001131,-1.96716122586786,0.008,0.066,1
Tmem110,0.0105212472001131,-1.57602160250235,0.008,0.066,1
Lipo1,0.0105212472001131,-1.41435826896548,0.008,0.066,1
Plppr4,0.010543042553588,-1.28578216345266,0.054,0.141,1
Tram1,0.0105453637143478,-0.267705225667213,0.192,0.359,1
Max,0.0105477695275543,-0.313033665065778,0.285,0.477,1
Man2a1,0.0105676559039329,-0.600288258093151,0.062,0.158,1
Pepd,0.0105894315558164,-2.09018452337996,0.008,0.066,1
Eif2ak4,0.0105894315558164,-1.80215124753603,0.008,0.066,1
Crat,0.0105894315558164,-1.64524050401723,0.008,0.066,1
Arhgap18,0.0105956633216385,-0.542826914496856,0.077,0.181,1
1500011B03Rik,0.0106382289462638,-0.907800488351183,0.046,0.132,1
Rnf145,0.0106860967839793,-1.04930948523778,0.046,0.132,1
Cr1l,0.0107253581930857,-0.410997064065076,0.123,0.253,1
Mrpl27,0.010736509679067,-0.377834208925546,0.162,0.316,1
Polr3f,0.0107847089685003,-2.01142200136153,0.023,0.092,1
Sarnp,0.0107963299162092,-0.328471976114689,0.262,0.444,1
Nr1d1,0.0108066626694401,1.44012186454024,0.231,0.155,1
Nudt21,0.0108160045915208,-0.291739723367285,0.062,0.161,1
Tagln,0.01085071527884,1.02315451243218,0.108,0.043,1
Rmnd5b,0.0108549734290281,-0.59953038330096,0.038,0.122,1
Diablo,0.0109198022613844,-0.851015333448678,0.069,0.168,1
Mkks,0.0109351122898538,-0.768430858356346,0.077,0.178,1
Pde4b,0.0110511441194145,-0.593775404129765,0.069,0.168,1
Rab18,0.0111190249204239,-0.325774299842369,0.385,0.625,1
Mndal,0.0111455192996387,-2.20822200150822,0.015,0.079,1
Flt1,0.011177531924657,0.361577349005247,0.877,0.891,1
Emc6,0.0112015408839636,-0.234379225354076,0.185,0.355,1
Ctxn1,0.0112316637010586,-1.45242409418452,0.031,0.105,1
Nfkbia,0.0113368852251773,-0.261259289648059,0.415,0.661,1
Coq7,0.0113441861411347,-1.40667595330691,0.031,0.105,1
Arl5a,0.0113541405511652,-0.747467984957895,0.085,0.188,1
Cacna1e,0.0113570755900559,-1.23426395302524,0.038,0.118,1
Pdzd8,0.0113630614105157,-0.672016013806569,0.069,0.168,1
Tbx3,0.0113744703225526,-0.287534434074144,0.154,0.299,1
Psmc5,0.0113915912222267,-0.244344734794297,0.185,0.352,1
Slc43a2,0.0114577082829682,-1.45961333021228,0.031,0.105,1
Zc3h18,0.0114731842142301,-1.86572908996927,0.015,0.079,1
Ppp1cb,0.0114919810559669,-0.20402092511601,0.415,0.645,1
Ormdl3,0.0114932879275794,-0.468108450623178,0.085,0.194,1
Plxnd1,0.0115072814705512,-0.296274778922318,0.092,0.207,1
Srpr,0.0115269322551731,-0.626021585716891,0.1,0.211,1
Klf2,0.0115311249030643,-0.371926354005836,0.7,0.796,1
Bcl2l12,0.0115496389377532,-0.627135531059292,0.054,0.145,1
Gja4,0.0116132799910374,-0.771424260747395,0.085,0.188,1
Pde4d,0.0116738617197936,-1.83231792619765,0.015,0.079,1
Mark2,0.0117008160336457,-0.790526886659879,0.085,0.188,1
Dcaf12,0.0117081274798002,-0.310774415925386,0.062,0.158,1
Pmvk,0.0117353736605401,-0.346149845951722,0.077,0.184,1
Ntrk3,0.0117414428539276,-1.7785682738607,0.015,0.079,1
Casp8,0.011767966377108,-0.887658860575866,0.077,0.178,1
Ncbp1,0.0118093707887757,-1.76598210710733,0.015,0.079,1
Lztr1,0.0118434469231369,-1.78293174118048,0.015,0.079,1
Tubb2b,0.0118690128066827,-0.343045641449245,0.069,0.168,1
Arfgap1,0.0118723774231548,-1.61975468280755,0.023,0.092,1
Zbtb1,0.0118776470222685,-1.58273449190684,0.015,0.079,1
Rassf9,0.0118833718797346,-0.363001347996695,0.085,0.194,1
Mpnd,0.0119297590039601,-0.404811759916844,0.069,0.171,1
Nptxr,0.011935559345032,-1.6212925150779,0.023,0.092,1
Kif26a,0.0119703295697837,-0.303539384817464,0.131,0.263,1
Procr,0.0119990392027065,-1.53626637477303,0.023,0.092,1
Lsg1,0.0120152504009107,-1.55626663399433,0.015,0.079,1
Apex1,0.0120152504009107,-1.50171992039532,0.015,0.079,1
Hdac1,0.012016118939719,-0.790915161108947,0.062,0.155,1
Cgnl1,0.012028094159844,-0.310889276012419,0.185,0.339,1
Ankrd13a,0.0120357056117259,-0.329810484961195,0.115,0.237,1
Agk,0.0120845805659396,-1.32130329019538,0.015,0.079,1
Pspc1,0.0120845805659396,-1.23179006376952,0.015,0.079,1
Hn1,0.0120887186343009,-0.75796995938936,0.077,0.178,1
Mrpl4,0.0121558454335232,-0.364395489379339,0.115,0.24,1
Med8,0.0121605364035222,-0.777709804712173,0.046,0.132,1
Sympk,0.0121823326515411,-0.794769179028098,0.038,0.118,1
Map7,0.0122204907694626,-1.22004190828079,0.031,0.105,1
Olfm1,0.0122404722974623,-0.693065154955783,0.092,0.197,1
Narf,0.0122559616752649,-1.23887027070157,0.023,0.092,1
Naa16,0.0122559616752649,-1.16447505341746,0.023,0.092,1
Ndfip1,0.0122644443412993,-0.725757551099651,0.062,0.155,1
Fam63b,0.0122649871627164,-0.249706466636163,0.2,0.365,1
Slc35b2,0.0122809888502115,-0.995352033887621,0.031,0.105,1
Ddx39b,0.0122872195567618,-0.3379042028794,0.123,0.253,1
Gpc3,0.0122946843141519,-1.14659168668236,0.015,0.079,1
Rnf130,0.0123074693836197,-0.614045833425237,0.054,0.145,1
Triap1,0.0123212202166281,-0.331544690328568,0.092,0.207,1
Scamp1,0.0123368110976444,-0.38969726274213,0.138,0.27,1
Pcdh12,0.0123417521170237,-1.1913661381376,0.031,0.105,1
Brcc3,0.0123417521170237,-1.11388849743075,0.031,0.105,1
Golga7,0.0123547767073306,-0.349760183537869,0.192,0.355,1
Pgam5,0.0123862414126352,-1.53228489100143,0.023,0.092,1
Rab1b,0.0124226368243169,-0.4723625388866,0.077,0.181,1
Ube3c,0.0124663672760921,-0.668590610474567,0.062,0.155,1
Txnl1,0.0124772954095222,-0.521987010316784,0.177,0.319,1
Degs1,0.0125306704520145,-0.523053605571024,0.108,0.227,1
Twf2,0.0125437112962683,-0.373054442098232,0.092,0.207,1
Sod2,0.0125659654301012,-0.364303726438377,0.131,0.266,1
Ankrd11,0.0126104653019122,-0.476862691994871,0.085,0.191,1
U2surp,0.0126189437361264,-0.375615069199774,0.115,0.234,1
Med6,0.0127173218196311,-1.12843577059224,0.023,0.092,1
Vcpip1,0.0127293926198702,-0.551852146919927,0.054,0.145,1
Pkp4,0.0127532044554512,-0.220052336582111,0.192,0.355,1
Ptgis,0.0127746025294652,-1.01281286152495,0.031,0.105,1
Prdx4,0.012805290903714,-0.282218791629974,0.077,0.181,1
Rps26,0.0128291361233049,-0.208153041442971,0.746,0.882,1
Tgif1,0.0128375226508414,-0.925702688508032,0.031,0.105,1
Tsc22d2,0.0128403958016792,-0.810995349776134,0.054,0.141,1
Spsb3,0.0128519318796888,-0.994072051605817,0.023,0.092,1
Sumf2,0.0128519318796888,-0.653161846423937,0.023,0.092,1
Nid1,0.0128776568903797,-0.584338684045936,0.254,0.398,1
Mrpl38,0.0128781107791495,-0.597615982693681,0.046,0.132,1
Khdrbs1,0.01289618936428,-0.346984083198762,0.146,0.289,1
Caly,0.0129158461434237,-3.21363933750429,0.008,0.062,1
Ubxn8,0.0129158461434237,-3.01602698645241,0.008,0.062,1
Lama2,0.0129197084888014,-0.970540876396795,0.023,0.092,1
Gdi1,0.0129255576178091,-0.533331969753764,0.092,0.201,1
Tomm40,0.0129348175240075,-0.653024798013916,0.046,0.132,1
Etv6,0.012987801123442,-0.965847367054243,0.023,0.092,1
Cchcr1,0.0129995549531013,-2.76333659192455,0.008,0.062,1
Sharpin,0.0130000940587344,-0.934514154652502,0.038,0.118,1
Fmnl3,0.0130005009371818,-0.237863008639967,0.077,0.181,1
Dus1l,0.0130279314227858,-0.749579632093533,0.031,0.105,1
Trpt1,0.0130437194556474,-11.1882620258902,0,0.046,1
Rad52,0.0130437194556474,-11.0826903182271,0,0.046,1
1110051M20Rik,0.0130437194556474,-11.0173780535561,0,0.046,1
Abcc6,0.0130437194556474,-10.9366173750641,0,0.046,1
Acad9,0.0130437194556474,-10.8984542432923,0,0.046,1
Gm14296,0.0130437194556474,-10.8943649472052,0,0.046,1
Ass1,0.0130437194556474,-10.8687110168599,0,0.046,1
Nop9,0.0130437194556474,-10.7612088512901,0,0.046,1
Smg8,0.0130437194556474,-10.6204840134113,0,0.046,1
Cstf1,0.0130437194556474,-10.5847254357336,0,0.046,1
Csnk2a2,0.0130437194556474,-10.5751663295916,0,0.046,1
Zfp383,0.0130437194556474,-10.5293098167029,0,0.046,1
Cd55,0.0130437194556474,-10.0905883258537,0,0.046,1
Rnf14,0.0130563692182872,-0.360124812435733,0.108,0.227,1
Zak,0.0130768572453968,1.24129173268092,0.315,0.253,1
Phtf1,0.0130837432918793,-2.77974216773376,0.008,0.062,1
Lyl1,0.0131562543119585,-0.814702913501531,0.031,0.105,1
Gadd45b,0.013168413458931,-2.6655043404152,0.008,0.062,1
E430025E21Rik,0.013168413458931,-2.41863486587868,0.008,0.062,1
9430016H08Rik,0.013253567761477,-2.72048057402826,0.008,0.062,1
Galt,0.0132941215489281,-0.398124184639965,0.092,0.204,1
Acsl5,0.0133037039770546,-0.571129439650255,0.038,0.118,1
Orai1,0.0133216095532215,-0.290771438367559,0.1,0.214,1
Id4,0.0133276979264854,2.46294087704902,0.054,0.013,1
Rfesd,0.0133392085147943,-2.28673054180113,0.008,0.062,1
Klf11,0.0133489233435358,-0.553787051210332,0.077,0.178,1
Usp16,0.0133508343973419,-0.859674164609463,0.031,0.105,1
Topors,0.013404444127048,-0.662144878973486,0.085,0.188,1
Tcn2,0.0134121354148496,-0.467877277993502,0.138,0.266,1
Fam136a,0.0134159861163353,-0.306447992247968,0.085,0.194,1
Tor3a,0.0134253380422261,-2.01527142302309,0.008,0.062,1
Gfap,0.0134425985308067,1.21804940762139,0.054,0.013,1
Nono,0.013462117705911,-0.258453110448063,0.192,0.349,1
Dtymk,0.0134662354646266,-0.556941364762837,0.062,0.155,1
Rtfdc1,0.0134751752707133,-0.514503095971938,0.085,0.191,1
Kif3c,0.01351195867519,-1.94727813023297,0.008,0.062,1
Slc15a2,0.01352801743834,1.98868518468014,0.092,0.036,1
Mafk,0.0135479537894306,-0.484005293744215,0.031,0.105,1
Usp1,0.0135498550119751,-0.648865935902091,0.069,0.164,1
Fam53a,0.013573456419173,-0.409098846350515,0.046,0.132,1
Atp13a2,0.0135990727531876,-2.07954478886818,0.008,0.062,1
Rnf34,0.0135990727531876,-2.02960018249324,0.008,0.062,1
Renbp,0.0135990727531876,-1.81609790010419,0.008,0.062,1
Pcdhga12,0.0135990727531876,-1.71673352085442,0.008,0.062,1
Slc35d1,0.0135990727531876,-1.68422971057848,0.008,0.062,1
Commd10,0.0135990727531876,-1.55224026347221,0.008,0.062,1
Stk24,0.0136135649151094,-0.650498406152265,0.038,0.118,1
Myo6,0.0136597669910378,-0.427592965369129,0.131,0.257,1
Lrrfip1,0.0136743010228936,-0.387395966137201,0.085,0.191,1
Hpcal1,0.0136743010228936,-0.263185004800778,0.085,0.191,1
Hapln1,0.0136751689800678,2.08728297932277,0.054,0.013,1
Kdelc2,0.0136807910912213,-0.610696180868631,0.031,0.105,1
Naca,0.0136874725675706,-0.277055421518353,0.654,0.793,1
Pex2,0.0136925317635698,-0.492356501125896,0.046,0.132,1
Nans,0.0137392835596224,-0.483532831898073,0.038,0.118,1
Hmgn3,0.0137396321218364,-0.337650731561961,0.2,0.355,1
Tmx4,0.0137963952593153,-0.568121325333399,0.062,0.155,1
Sapcd2,0.0138487423342546,4.79425336270064,0.031,0.003,1
Susd5,0.0138487423342546,4.49025688313407,0.031,0.003,1
Arnt2,0.0138487423342546,3.96244218445974,0.031,0.003,1
Gabrg1,0.0138487423342546,3.75865259030046,0.031,0.003,1
Pld3,0.0138606422807055,-0.906660775620245,0.038,0.115,1
Spopl,0.0138718134983145,-0.524055761775243,0.069,0.164,1
Bcap31,0.0139002421885965,-0.298609180423602,0.146,0.28,1
Tdrp,0.0140075915193296,-0.234439475950559,0.246,0.434,1
Atf4,0.0140149489677061,-0.228445398097961,0.131,0.263,1
Extl3,0.014028228531876,-0.421314434400239,0.162,0.299,1
Ctla2b,0.0140290226274182,-0.34831638631793,0.085,0.191,1
Cops3,0.0140319713018449,-0.99767137677807,0.054,0.138,1
Zfp943,0.0140893979003847,-2.24756880916252,0.015,0.076,1
Hacd2,0.0140978526615494,-0.996164618042458,0.046,0.128,1
Irf9,0.0141219240485404,-0.298724960934871,0.077,0.181,1
mt-Atp8,0.014150297726788,-0.392185789679051,0.192,0.345,1
Slc1a1,0.014194936968825,-0.332321877449867,0.185,0.342,1
Gpr34,0.0142016132218498,3.00036876368565,0.031,0.003,1
Smarcb1,0.0142477036195495,-0.373715208224647,0.062,0.155,1
Gna12,0.0142513420347878,-0.87642953080232,0.038,0.115,1
Dlc1,0.0142591143444279,0.839993861713563,0.508,0.513,1
Slc46a3,0.0142943840844015,-1.52819052088577,0.031,0.102,1
Tpm1,0.0143050085251389,-0.274611222958946,0.354,0.572,1
A230046K03Rik,0.0143363473607542,-0.738376444667456,0.062,0.151,1
Psmg3,0.0143837174871383,-1.21774024804724,0.038,0.115,1
Hspg2,0.0143913556432791,-0.425036395791287,0.092,0.201,1
Thsd1,0.0144104435428512,-0.371811349951556,0.138,0.27,1
Rpl8,0.0144536311569222,0.324851668784833,0.908,0.947,1
Atp6ap2,0.0144557858950159,-0.242769024872548,0.138,0.27,1
Elmsan1,0.0144677316354703,3.28631138291236,0.046,0.01,1
Gnpnat1,0.0145064782601488,-1.46395236333465,0.031,0.102,1
Bcr,0.0145171762389404,-1.03660276204268,0.038,0.115,1
Trim8,0.0145363406117612,-0.393008760458346,0.062,0.155,1
BC005624,0.0145457305697493,-0.509420324102814,0.1,0.211,1
Srek1,0.0145528846305321,-0.834242572333022,0.077,0.171,1
Tia1,0.014566040547484,-0.434823119654484,0.131,0.257,1
Bcar1,0.0145777904078457,-1.32912828159032,0.031,0.102,1
Mtdh,0.014597309082827,-0.294245598998232,0.169,0.316,1
Ndufs2,0.0146111228506748,-0.278802917704115,0.177,0.336,1
Hadha,0.0147064090627763,-0.470468087386329,0.069,0.164,1
Smad1,0.0147337532147458,-0.344680436507602,0.1,0.214,1
Usp50,0.0147436025948148,-0.281379678915497,0.162,0.299,1
Clec1a,0.0147514657939922,-1.96664294547159,0.015,0.076,1
Cldnd1,0.0147922291727265,-0.268444114822079,0.231,0.411,1
Rpn2,0.0148058639267164,-0.262648274707817,0.123,0.25,1
Tmem101,0.0148361480900315,-1.73135665305601,0.015,0.076,1
Gpx7,0.0148667478947551,-0.737616589545938,0.062,0.151,1
Ccdc47,0.0148695683263529,-0.216732246425701,0.138,0.27,1
Maob,0.0148702974163914,2.19477020972682,0.1,0.043,1
Phf14,0.014874586671276,-0.561728478129758,0.054,0.141,1
Grb2,0.0148895009952193,-0.402965912717481,0.062,0.155,1
Itm2b,0.0149091306940307,-0.222672917666252,0.838,0.944,1
Psmd1,0.0149115456995861,-0.371184693323456,0.092,0.201,1
Inpp5b,0.0149212358370552,-1.58302582675879,0.015,0.076,1
Dnajc10,0.0149217876633519,-0.269696302139683,0.162,0.299,1
Rps28,0.0149247744015698,0.232909825140815,0.954,0.984,1
Casc3,0.0149390068249448,-1.15296077567518,0.031,0.102,1
Plpp1,0.0149394904461096,-1.41051624429703,0.023,0.089,1
Pura,0.0149799851737783,0.80782760264248,0.469,0.457,1
Cnp,0.0149886768415019,-0.715259121296308,0.046,0.128,1
Ndufv3,0.0149950589773292,-0.2413479010253,0.385,0.615,1
Pafah1b3,0.0150067532313008,-1.48924967604167,0.015,0.076,1
Zfp362,0.015012189073712,-1.10680654598231,0.031,0.102,1
Plekhb1,0.0150199871742242,2.32355012045197,0.046,0.01,1
Mbnl1,0.0150367094057754,0.868812511533105,0.377,0.329,1
Tysnd1,0.0150926792959083,-1.39596793419144,0.015,0.076,1
Gm26632,0.0151200162831974,4.16735662380022,0.038,0.007,1
Il1rapl1,0.0151200162831974,3.50091250357728,0.038,0.007,1
Itm2c,0.0151345007537443,-0.309814590166466,0.308,0.497,1
Phax,0.0151777997723207,-0.319203914354102,0.092,0.201,1
Fastk,0.0151872465006998,-0.50561148634803,0.054,0.141,1
Ica1,0.0152659013395738,-1.40377430804856,0.015,0.076,1
Map2k5,0.0152659013395738,-0.927759577031643,0.015,0.076,1
Trappc2,0.0152680539403392,-0.464671465168489,0.085,0.188,1
Cdc42bpb,0.0152822991921687,-0.557050958195997,0.1,0.207,1
