,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cluh,0.470465682354957,0.260994177799773,0.053,0.091,1
Usp34,0.470743034412845,0.547574528076869,0.526,0.455,1
Ccdc107,0.470955719414727,-0.496331923750425,0.25,0.303,1
Fam134a,0.471000447682211,0.709947810652175,0.303,0.242,1
Chchd6,0.471109026249677,1.27667524023149,0.171,0.121,1
Fbxo38,0.471163140726102,1.33870954915457,0.132,0.091,1
Gtpbp1,0.471163140726102,-0.816235893357239,0.105,0.152,1
Anks3,0.471163140726102,-0.540235591849759,0.105,0.152,1
Arrdc3,0.471163140726102,-0.488712622800461,0.105,0.152,1
Tjap1,0.471163140726102,-0.428588476849902,0.105,0.152,1
Ptbp2,0.471285386513991,0.547289562097399,0.145,0.091,1
Gm17056,0.471285386513991,0.208159277377801,0.145,0.091,1
Trim37,0.471749172008341,-0.346555641502453,0.184,0.242,1
Stx5a,0.472019251946427,0.425822185447434,0.5,0.394,1
Elp5,0.47202002283022,-0.399953295090329,0.342,0.394,1
Vipas39,0.472103133894309,0.304410122052682,0.184,0.121,1
Map2k7,0.472681695397808,1.17291411302931,0.197,0.152,1
Hk1,0.472755381687295,0.74007435805213,0.263,0.212,1
Rnpepl1,0.472755381687295,0.702203809008124,0.263,0.212,1
Tyw1,0.472890283087965,1.13941262723615,0.105,0.061,1
Wdr7,0.472890283087965,1.04766386398488,0.105,0.061,1
Pcnt,0.472890283087965,-1.01952972588666,0.079,0.121,1
Pdlim1,0.472890283087965,-0.988283878817265,0.079,0.121,1
Ccna2,0.472890283087965,0.780991751707935,0.105,0.061,1
Trp53inp1,0.472890283087965,0.753572515197041,0.105,0.061,1
Tufm,0.472890283087965,-0.658871615845606,0.079,0.121,1
Tmem87b,0.472890283087965,0.6563053273232,0.105,0.061,1
Cenpt,0.472890283087965,-0.522728522548455,0.079,0.121,1
Dimt1,0.472890283087965,-0.403361390624714,0.079,0.121,1
Dap3,0.473273576289647,-0.224097725888075,0.276,0.333,1
Cdk5,0.473718877361025,0.429155163672132,0.25,0.182,1
Bclaf1,0.474409074156947,0.240764700406947,0.461,0.394,1
Srm,0.474444350918895,-0.484651183668825,0.368,0.273,1
Aff4,0.474444350918895,0.202565023592845,0.368,0.273,1
Gcc2,0.475338979644786,0.487746385678549,0.211,0.152,1
Dpagt1,0.475686810848126,-0.572285932190473,0.158,0.212,1
Srebf2,0.475686810848126,-0.373242902403223,0.158,0.212,1
Bpnt1,0.475686810848126,-0.226276608459743,0.158,0.212,1
Ubqln4,0.476155005001365,-0.513777700076459,0.132,0.182,1
Fam69a,0.476190227170498,-0.29892113318401,0.25,0.303,1
9430016H08Rik,0.476487329080345,-0.263969928563395,0.211,0.273,1
Phc2,0.477197157512255,0.556420693616787,0.329,0.273,1
Acly,0.477445071247734,0.277768093737087,0.263,0.182,1
Gm5914,0.477560782753887,0.897363830143327,0.171,0.121,1
Epha4,0.477560782753887,0.573131853405169,0.171,0.121,1
Ncor2,0.477562175332414,-0.495978733520939,0.184,0.242,1
Trmt10c,0.477562175332414,-0.406377166005882,0.184,0.242,1
Mrps11,0.478100701741762,0.240732032637743,0.513,0.424,1
Syt1,0.478222118109829,1.7693550011999,0.066,0.03,1
Nrde2,0.478222118109829,1.75109435789152,0.066,0.03,1
Irf1,0.478222118109829,1.39223151355082,0.066,0.03,1
Lbp,0.478222118109829,1.25911088958206,0.066,0.03,1
Ano4,0.478222118109829,1.05894914788206,0.066,0.03,1
Pde1a,0.478222118109829,1.02559091798388,0.066,0.03,1
Dbt,0.478222118109829,0.943917550871478,0.066,0.03,1
Nptxr,0.478222118109829,0.815858035395165,0.066,0.03,1
Slc2a3,0.478222118109829,0.72723693069387,0.066,0.03,1
Myo19,0.478222118109829,0.682694147450193,0.066,0.03,1
Helz2,0.478222118109829,0.637918904251114,0.066,0.03,1
Osbpl6,0.478222118109829,0.634592112048423,0.066,0.03,1
Gm13212,0.478222118109829,0.574867934581476,0.066,0.03,1
Ccdc94,0.478222118109829,0.487183430021304,0.066,0.03,1
Sv2a,0.478222118109829,0.464610757143729,0.066,0.03,1
Frrs1,0.478222118109829,0.227979396083978,0.066,0.03,1
Nop14,0.47829685853993,0.633436535864473,0.145,0.091,1
Ptpre,0.478404557940442,1.39976635714175,0.132,0.091,1
Rasgrp4,0.478404557940442,1.14059463160401,0.132,0.091,1
Sqle,0.478404557940442,-0.649826398050098,0.105,0.152,1
Bmp5,0.478404557940442,-0.488109941181386,0.105,0.152,1
Ankrd24,0.478404557940442,-0.405503063885741,0.105,0.152,1
Gas6,0.478404557940442,-0.228472381089821,0.105,0.152,1
L3mbtl3,0.478410195387749,0.627270558020876,0.184,0.121,1
Smc5,0.478410195387749,0.554969944117798,0.184,0.121,1
Tmem98,0.478546154137435,0.244491899900241,0.395,0.333,1
Pradc1,0.478726552178316,-0.60665390523939,0.171,0.212,1
Cdip1,0.479264620694707,0.578016697298732,0.25,0.182,1
Supt20,0.479264620694707,0.51692732948341,0.25,0.182,1
Zfp358,0.479287226129538,-0.207647091825268,0.316,0.394,1
Ltc4s,0.480063354589907,-0.690729412623317,0.053,0.091,1
C130071C03Rik,0.480063354589907,-0.632043082108562,0.053,0.091,1
Arhgef40,0.480063354589907,-0.628523120538473,0.053,0.091,1
Ocrl,0.480063354589907,-0.613543306383909,0.053,0.091,1
Smim1,0.480063354589907,0.59328855061292,0.053,0.091,1
Vac14,0.480063354589907,-0.59094978427759,0.053,0.091,1
Mturn,0.480063354589907,-0.452701455096523,0.053,0.091,1
Yars2,0.480063354589907,-0.383473603267588,0.053,0.091,1
Cxadr,0.480063354589907,0.237460735757185,0.053,0.091,1
Eapp,0.480094539710667,-0.361018247883988,0.342,0.424,1
Zcchc9,0.480094539710667,-0.298377454809152,0.342,0.424,1
Pnrc1,0.480615564193091,0.52826150352453,0.671,0.667,1
Mical1,0.481050505274646,-1.20216635564204,0.079,0.121,1
Pfkp,0.481050505274646,1.03679417164822,0.105,0.061,1
Cbfa2t2,0.481050505274646,-0.963194249788825,0.079,0.121,1
Upp2,0.481050505274646,0.760826914435341,0.105,0.061,1
Rmi1,0.481050505274646,0.754175475376824,0.105,0.061,1
Bcorl1,0.481050505274646,0.553217158758114,0.105,0.061,1
Lipe,0.481050505274646,-0.55161623157228,0.079,0.121,1
Ddhd2,0.481050505274646,-0.517687514721517,0.079,0.121,1
Heatr5a,0.481050505274646,0.490208211676003,0.105,0.061,1
Atrnl1,0.481050505274646,0.418036844182736,0.105,0.061,1
Mxi1,0.481284729485937,0.935846435020738,0.211,0.152,1
Smarcc1,0.481456460356124,-0.469090622933229,0.25,0.303,1
Map2k2,0.481474103751196,0.211736244785768,0.711,0.727,1
Vps35,0.481549640366913,0.712561800818301,0.368,0.333,1
Cacfd1,0.481718744110059,0.426226466001597,0.355,0.303,1
Fam104a,0.482005611358151,0.361655749035751,0.658,0.667,1
Cdkn2aipnl,0.482273597857628,0.413220081052334,0.224,0.182,1
Mtmr2,0.482891812306135,0.74458659025961,0.316,0.273,1
Fam122a,0.483554579703062,0.580059680689351,0.263,0.212,1
Ehmt1,0.483828918510847,0.555000913486718,0.329,0.303,1
Bscl2,0.483828918510847,-0.465801661504064,0.303,0.364,1
Safb,0.483841084263561,-0.462806823372378,0.263,0.333,1
Actr6,0.484060576313822,1.36350313620722,0.171,0.121,1
Kdm2b,0.48481338937913,1.11315382879367,0.197,0.152,1
Ptpn2,0.48481338937913,0.699536945491708,0.197,0.152,1
Tmem42,0.485364957022546,0.381376894871659,0.145,0.091,1
Ahdc1,0.485706370350868,1.20838638867395,0.132,0.091,1
Rhoq,0.485706370350868,1.1321438899918,0.132,0.091,1
Ppp2r5d,0.485706370350868,-0.647594396004655,0.105,0.152,1
Agk,0.485706370350868,-0.464204023043553,0.105,0.152,1
St6galnac2,0.485706370350868,-0.28828477518326,0.105,0.152,1
Sept4,0.485989213643663,0.412647132470413,0.868,0.848,1
Tox4,0.486316497868597,0.416710117132341,0.342,0.273,1
Ankrd13a,0.487209413182553,0.540143299069199,0.329,0.273,1
Scaf11,0.487802982536195,0.382593189043495,0.447,0.364,1
Bmp2k,0.488455348556989,-0.449500613802392,0.263,0.182,1
Fam3a,0.488576632566379,-0.244917810644864,0.276,0.333,1
Fbxo5,0.488636744504255,-1.30189477068809,0.066,0.03,1
Mthfd1,0.488636744504255,0.642610894706706,0.066,0.03,1
Nrgn,0.488636744504255,-0.636657154481744,0.066,0.03,1
Hcn2,0.488636744504255,0.497082982022095,0.066,0.03,1
Zic2,0.488636744504255,0.483040255223169,0.066,0.03,1
Ufsp1,0.488636744504255,-0.480745526915822,0.066,0.03,1
Zfp354a,0.488636744504255,0.360995522106328,0.066,0.03,1
Zcchc4,0.488636744504255,0.355912539406572,0.066,0.03,1
Zfp143,0.488636744504255,-0.346342760183052,0.066,0.03,1
1700019G17Rik,0.488636744504255,0.328896468199311,0.066,0.03,1
Neurl4,0.488636744504255,0.311695903975013,0.066,0.03,1
Adal,0.488636744504255,0.306924300126278,0.066,0.03,1
Zfp113,0.488636744504255,-0.297176867029348,0.066,0.03,1
Zfp398,0.488636744504255,0.238034519286551,0.066,0.03,1
Srsf2,0.489071695113628,0.291399630244573,0.724,0.788,1
Rnf25,0.489286805809801,1.10727446450188,0.105,0.061,1
Smyd5,0.489286805809801,1.00629548142125,0.105,0.061,1
Aldh4a1,0.489286805809801,0.888017427536108,0.105,0.061,1
Mfn2,0.489286805809801,-0.749135873593286,0.079,0.121,1
C030039L03Rik,0.489286805809801,0.709227937521481,0.105,0.061,1
Ints12,0.489286805809801,-0.546445337997947,0.079,0.121,1
Cog1,0.489286805809801,-0.544810280807861,0.079,0.121,1
Top2a,0.489520451081575,-1.05643177266579,0.132,0.182,1
Gm14296,0.48976680213228,-0.544973598456343,0.053,0.091,1
Zfp12,0.48976680213228,-0.481618708828676,0.053,0.091,1
Adrb2,0.48976680213228,-0.349134498309576,0.053,0.091,1
Eya3,0.48976680213228,-0.336411025925141,0.053,0.091,1
Grtp1,0.48976680213228,-0.235227542022922,0.053,0.091,1
1810024B03Rik,0.48976680213228,0.221618274241977,0.053,0.091,1
